level	kabupaten	kecamatan	kelurahan_desa	area_code	filter_segment	honda_ytd_jun_2026	total_market_ytd_jun_2026	market_share_ytd_jun_2026_pct	honda_ytd_jun_2025_comparable	total_market_ytd_jun_2025_comparable	market_share_ytd_jun_2025_comparable_pct	delta_share_points	source_2026	source_2025	period	currentness	data_quality_limit
KELURAHAN_DESA	Merangin	BANGKO BARAT	Bukit Beringin	AREA 1086	Cub Low	2	2	100.0	4	4	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Bukit Beringin	AREA 1086	Cub Mid	2	3	66.666667	6	8	75.0	-8.333333	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Bukit Beringin	AREA 1086	Sport High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Bukit Beringin	AREA 1086	Sport Low	0	0		1	1	100.0		POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Bukit Beringin	AREA 1086	Sport Mid	11	14	78.571429	7	7	100.0	-21.428571	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Bukit Beringin	AREA 1086	OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	ALL SEG	43	57	75.438596	14	20	70.0	5.438596	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	AT High	11	21	52.380952	7	11	63.636364	-11.255411	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	AT Low	21	21	100.0	5	5	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	AT Mid	6	7	85.714286	1	1	100.0	-14.285714	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	Cub High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	Cub Low	3	3	100.0	0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	Cub Mid	0	2	0.0	0	2	0.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	Sport High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	Sport Low	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	Sport Mid	2	3	66.666667	1	1	100.0	-33.333333	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas	AREA 1082	OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	ALL SEG	37	45	82.222222	20	25	80.0	2.222222	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	AT High	8	13	61.538462	4	5	80.0	-18.461538	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	AT Low	18	18	100.0	13	13	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	AT Mid	4	4	100.0	3	6	50.0	50.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	Cub High	1	2	50.0	0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	Cub Low	6	6	100.0	0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	Cub Mid	0	1	0.0	0	1	0.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	Sport High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	Sport Low	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	Sport Mid	0	1	0.0	0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Pulau Rengas Ulu	AREA 1087	OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	ALL SEG	46	61	75.409836	28	40	70.0	5.409836	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	AT High	4	14	28.571429	2	8	25.0	3.571429	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	AT Low	26	26	100.0	17	17	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	AT Mid	7	9	77.777778	2	2	100.0	-22.222222	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	Cub High	0	1	0.0	1	1	100.0	-100.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	Cub Low	2	2	100.0	2	2	100.0	0.0	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	Cub Mid	1	3	33.333333	4	10	40.0	-6.666667	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	Sport High	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	Sport Low	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	Sport Mid	6	6	100.0	0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BANGKO BARAT	Sungai Putih	AREA 1085	OTHERS	0	0		0	0			POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
KELURAHAN_DESA	Merangin	BATANG MASUMAI	Kederasan Panjang	AREA 1093	ALL SEG	13	14	92.857143	9	10	90.0	2.857143	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2026.xlsx / Data!A:E + geography sheet hierarchy	POLREG PER KECAMATAN PER KELURAHAN PER SEGMENT 2025.xlsx / Data!A:E (mapped through 2026 supplied hierarchy)	YTD Jan-Jun	LATEST_SUPPLIED_POLREG_GEOGRAPHIC_SOURCE_2026	2025 comparison uses 2026 geography mapping. Blank share with zero denominator means no market observations for that filter/geography; do not divide by zero.
