type	item_code	type_description	year	location_status	location	status	units	source_file	source_table_range	as_of	data_quality
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A421	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A421	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A421	43	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A421	44	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	27	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	28	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	29	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	31	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	33	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	34	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	35	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	36	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	37	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	38	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	39	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	40	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A422	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	28	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	4	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	40	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A423	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A424	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A424	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A424	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A424	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A425	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A425	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A425	30	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A425	31	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A431	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	3	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	32	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	33	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	34	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	5	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	6	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	7	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	8	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A455	9	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	1	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	10	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	11	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	12	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	13	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	14	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	15	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	16	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	17	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	18	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	19	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	2	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	20	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	21	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	22	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	23	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	24	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	25	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
REVO FIT	GB4-BB	R2B02K01L2 M/T	2026	A456	26	RFS	1	StokMD - 2026-08-06T080446.204.xls	HTML table / 3,496 data rows	2026-08-06 08:04:46	MD source has no aging field; MD aging unavailable
